編號,車位類別,車位價格,車位面積平方公尺
RPRPMLTLPHLFFAH56CA,坡道平面,0,
RPOQMLQLPHLFFAH68CA,坡道平面,0,
RPXSMLRLPHLFFAH27CA,坡道平面,0,26.12
RPOTMLRLPHLFFAH09CA,坡道平面,0,26.12
RPPTMLRLPHLFFAH56CA,坡道平面,0,26.12
RPQTMLRLPHLFFAH66CA,坡道平面,0,26.12
RPQTMLRLPHLFFAH66CA,坡道平面,0,23.77
RPRTMLRLPHLFFAH76CA,坡道平面,0,26.12
RPRTMLRLPHLFFAH76CA,坡道平面,0,23.77
RPSTMLRLPHLFFAH86CA,坡道平面,0,26.12
RPTTMLRLPHLFFAH96CA,坡道平面,0,26.12
RPVTMLRLPHLFFAH17CA,坡道平面,0,26.12
RPVTMLRLPHLFFAH17CA,坡道平面,0,26.12
RPWTMLRLPHLFFAH27CA,坡道平面,0,26.12
RPXTMLRLPHLFFAH37CA,坡道平面,0,26.12
RPOUMLRLPHLFFAH56CA,坡道平面,0,26.12
RPPUMLRLPHLFFAH66CA,坡道平面,0,26.12
RPQUMLRLPHLFFAH76CA,坡道平面,0,26.12
RPRUMLRLPHLFFAH86CA,坡道平面,0,26.12
RPRUMLRLPHLFFAH86CA,坡道平面,0,26.12
RPSUMLRLPHLFFAH96CA,坡道平面,0,26.12
RPSUMLRLPHLFFAH96CA,坡道平面,0,26.12
RPTUMLRLPHLFFAH07CA,坡道平面,0,26.12
RPUUMLRLPHLFFAH17CA,坡道平面,0,26.12
RPVUMLRLPHLFFAH27CA,坡道平面,0,26.12
RPWUMLRLPHLFFAH37CA,坡道平面,0,23.77
RPOVMLRLPHLFFAH66CA,坡道平面,0,26.12
RPPVMLRLPHLFFAH76CA,坡道平面,0,26.12
RPQVMLRLPHLFFAH86CA,坡道平面,0,26.12
RPQVMLRLPHLFFAH86CA,坡道平面,0,23.77
RPRVMLRLPHLFFAH96CA,坡道平面,0,26.12
RPSVMLRLPHLFFAH07CA,坡道平面,0,26.12
RPTVMLRLPHLFFAH17CA,坡道平面,0,26.12
RPUVMLRLPHLFFAH27CA,坡道平面,0,23.77
RPVVMLRLPHLFFAH37CA,坡道平面,0,23.77
RPWVMLRLPHLFFAH47CA,坡道平面,0,26.12
RPOWMLRLPHLFFAH76CA,坡道平面,0,23.77
RPRTMLMJQHLFFAH78CA,坡道平面,1300000,44.64
RPRNMLOJQHLFFAH38CA,坡道平面,1700000,
RPSNMLOJQHLFFAH48CA,坡道平面,1700000,
RPUNMLOJQHLFFAH68CA,坡道平面,1800000,
RPXQMLOJQHLFFAH66CA,坡道平面,1600000,20.15
RPPRMLOJQHLFFAH58CA,坡道平面,1600000,20.15
RPRRMLOJQHLFFAH78CA,坡道機械,800000,9.81
SPRRMLOJQHLFFAH88CA,坡道機械,800000,9.81
RPVNMLLKPHLFFAH48CA,坡道平面,0,36.45
RPTNMLSKPHLFFAH98CA,坡道平面,0,28.91
RPTNMLSKPHLFFAH98CA,坡道平面,0,28.91
RPUQMLSKPHLFFAH76CA,坡道機械,0,
RPUOMLKLPHLFFAH48CA,坡道平面,0,21.43
RPQSMLOLPHLFFAH88CA,坡道平面,0,26.12
RPRSMLOLPHLFFAH98CA,坡道平面,0,26.12
RPRSMLOLPHLFFAH98CA,坡道平面,0,26.12
RPSSMLOLPHLFFAH09CA,坡道平面,0,26.12
RPTSMLOLPHLFFAH56CA,坡道平面,0,26.12
RPTSMLOLPHLFFAH56CA,坡道平面,0,23.77
RPUSMLOLPHLFFAH66CA,坡道平面,0,26.12
RPUSMLOLPHLFFAH66CA,坡道平面,0,23.77
RPVSMLOLPHLFFAH76CA,坡道平面,0,26.12
RPWSMLOLPHLFFAH86CA,坡道平面,0,26.12
RPXSMLOLPHLFFAH96CA,坡道平面,0,26.12
RPOTMLOLPHLFFAH78CA,坡道平面,0,26.12
RPPTMLOLPHLFFAH88CA,坡道平面,0,26.12
RPQTMLOLPHLFFAH98CA,坡道平面,0,26.12
RPSTMLOLPHLFFAH56CA,坡道平面,0,26.12
RPTTMLOLPHLFFAH66CA,坡道平面,0,26.12
RPUTMLOLPHLFFAH76CA,坡道平面,0,26.12
RPUTMLOLPHLFFAH76CA,坡道平面,0,26.12
RPVTMLOLPHLFFAH86CA,坡道平面,0,26.12
RPWTMLOLPHLFFAH96CA,坡道平面,0,23.77
RPXTMLOLPHLFFAH07CA,坡道平面,0,26.12
RPQUMLOLPHLFFAH09CA,坡道平面,0,26.12
RPRUMLOLPHLFFAH56CA,坡道平面,0,26.12
RPSUMLOLPHLFFAH66CA,坡道平面,0,26.12
RPUUMLOLPHLFFAH86CA,坡道平面,0,23.77
RPWUMLOLPHLFFAH07CA,坡道平面,0,26.12
RPXUMLOLPHLFFAH17CA,坡道平面,0,26.12
RPOVMLOLPHLFFAH98CA,坡道平面,0,26.12
RPQVMLOLPHLFFAH56CA,坡道平面,0,26.12
RPRVMLOLPHLFFAH66CA,坡道平面,0,26.12
RPRVMLOLPHLFFAH66CA,坡道平面,0,26.12
RPSVMLOLPHLFFAH76CA,坡道平面,0,26.12
RPTVMLOLPHLFFAH86CA,坡道平面,0,23.77
RPUVMLOLPHLFFAH96CA,坡道平面,0,26.12
RPVVMLOLPHLFFAH07CA,坡道平面,0,26.12
RPVVMLOLPHLFFAH07CA,坡道平面,0,26.12
RPWVMLOLPHLFFAH17CA,坡道平面,0,26.12
RPXVMLOLPHLFFAH27CA,坡道平面,0,26.12
RPXVMLOLPHLFFAH27CA,坡道平面,0,26.12
RPOWMLOLPHLFFAH09CA,坡道平面,0,26.12
RPOWMLOLPHLFFAH09CA,坡道平面,0,23.77
RPPWMLOLPHLFFAH56CA,坡道平面,0,23.77
RPRWMLOLPHLFFAH76CA,坡道平面,0,26.12
RPSWMLOLPHLFFAH86CA,坡道平面,0,26.12
RPTWMLOLPHLFFAH96CA,坡道平面,0,26.12
RPUWMLOLPHLFFAH07CA,坡道平面,0,23.77
RPVWMLOLPHLFFAH17CA,坡道平面,0,26.12
RPWWMLOLPHLFFAH27CA,坡道平面,0,26.12
RPXWMLOLPHLFFAH37CA,坡道平面,0,26.12
RPONNLOLPHLFFAH28CA,坡道平面,0,26.12
RPPNNLOLPHLFFAH38CA,坡道平面,0,26.12
RPOPMLRJPHLFFBH68DA,一樓平面,0,
RPSSMLMKPHLFFAH88DA,坡道平面,0,
RPWNMLMKPHLFFAH78DA,坡道平面,0,
RPUOMLMKPHLFFAH68DA,坡道平面,0,
RPVOMLMKPHLFFAH78DA,坡道平面,0,
RPPPMLSKPHLFFGH76CA,坡道平面,1650000,26.83
RPUTMLTJQHLFFAH37EA,坡道平面,0,
RPOOMLMKPHLFFEH48DA,坡道平面,0,
RPOOMLMKPHLFFEH48DA,坡道平面,0,
RPQNMLMKPHLFFFH68DA,坡道平面,0,
RPRNMLMLPHLFFFH88DA,坡道平面,0,
RPRNMLMLPHLFFFH88DA,坡道平面,0,
RPPOMLPKQHLFFFH56EA,坡道平面,0,
RPQOMLPKQHLFFFH66EA,坡道平面,0,41.82
RPVNMLNJQHLFFEH66EA,坡道平面,0,
RPROMLPKQHLFFAH88EA,坡道平面,0,25.86
RPROMLPKQHLFFAH88EA,坡道平面,0,25.86
RPUOMLSKPHLFFGH17CA,坡道平面,0,
RPOOMLPKPHLFFGH88CA,坡道平面,1200000,38.69
RPPOMLPKPHLFFGH98CA,坡道平面,0,
RPQOMLPKPHLFFGH09CA,坡道平面,1200000,38.69
RPQOMLPKPHLFFGH09CA,坡道平面,1200000,38.69
RPRNMLNKPHLFFGH88CA,其他,0,
RPTNMLMLPHLFFGH09CA,坡道平面,0,
RPOQMLMKPHLFFAH28DA,坡道平面,0,
RPQQMLMKPHLFFAH48DA,坡道平面,0,
RPXPMLNKPHLFFAH56DA,坡道平面,0,
RPVQMLNKPHLFFAH09DA,坡道機械,0,
RPWRMLPKPHLFFBH96DA,坡道平面,0,
RPQNMLPLPHLFFAH48CA,坡道平面,0,33.75
RPRNMLPLPHLFFAH58CA,坡道平面,0,33.75
RPSNMLPLPHLFFAH68CA,坡道平面,0,33.75
RPTNMLPLPHLFFAH78CA,坡道平面,0,33.75
RPOOMLPLPHLFFAH38CA,坡道平面,0,33.75
RPWOMLPLPHLFFAH56CA,坡道平面,0,33.75
RPVPMLPLPHLFFAH56CA,坡道平面,0,33.75
RPXPMLPLPHLFFAH76CA,坡道平面,0,33.75
RPXPMLPLPHLFFAH76CA,坡道平面,0,33.75
RPSUMLPLPHLFFAH76CA,坡道平面,0,33.75
RPVNMLPLPHLFFAH98CA,坡道平面,0,31.09
RPWNMLPLPHLFFAH09CA,坡道平面,0,33.75
RPSOMLPLPHLFFAH78CA,坡道平面,0,33.75
RPUOMLPLPHLFFAH98CA,坡道平面,0,33.75
RPSPMLPLPHLFFAH88CA,坡道平面,0,33.75
RPTPMLPLPHLFFAH98CA,坡道平面,0,33.75
RPOPMLPLPHLFFAH48CA,坡道平面,0,33.75
RPPPMLPLPHLFFAH58CA,坡道平面,0,33.75
RPPRMLMLPHLFFAH48CA,坡道平面,0,33.75
RPQRMLMLPHLFFAH58CA,坡道平面,0,33.75
RPRRMLMLPHLFFAH68CA,坡道平面,0,33.75
RPRRMLMLPHLFFAH68CA,坡道平面,0,33.75
RPSRMLMLPHLFFAH78CA,坡道平面,0,33.75
RPSRMLMLPHLFFAH78CA,坡道平面,0,33.75
RPTRMLMLPHLFFAH88CA,坡道平面,0,31.09
RPURMLMLPHLFFAH98CA,坡道平面,0,33.75
RPVRMLMLPHLFFAH09CA,坡道平面,0,33.75
RPWRMLMLPHLFFAH56CA,坡道平面,0,33.75
RPXRMLMLPHLFFAH66CA,坡道平面,0,33.75
RPOSMLMLPHLFFAH48CA,坡道平面,0,33.75
RPPSMLMLPHLFFAH58CA,坡道平面,0,33.75
RPQSMLMLPHLFFAH68CA,坡道平面,0,33.75
RPRSMLMLPHLFFAH78CA,坡道平面,0,33.75
RPSSMLMLPHLFFAH88CA,坡道平面,0,33.75
RPTSMLMLPHLFFAH98CA,坡道平面,0,31.09
RPUSMLMLPHLFFAH09CA,坡道平面,0,33.75
RPVSMLMLPHLFFAH56CA,坡道平面,0,31.09
RPWSMLMLPHLFFAH66CA,坡道平面,0,33.75
RPWSMLMLPHLFFAH66CA,坡道平面,0,33.75
RPXSMLMLPHLFFAH76CA,坡道平面,0,33.75
RPOTMLMLPHLFFAH58CA,坡道平面,0,33.75
RPPTMLMLPHLFFAH68CA,坡道平面,0,33.75
RPQTMLMLPHLFFAH78CA,坡道平面,0,33.75
RPQTMLMLPHLFFAH78CA,坡道平面,0,33.75
RPRTMLMLPHLFFAH88CA,坡道平面,0,33.75
RPRTMLMLPHLFFAH88CA,坡道平面,0,31.09
RPSTMLMLPHLFFAH98CA,坡道平面,0,31.09
RPOPMLMLPHLFFAH18CA,坡道平面,0,33.75
RPOPMLMLPHLFFAH18CA,坡道平面,0,33.75
RPPQMLKLPHLFFAH18CA,坡道平面,1000000,29.14
RPURMLKLPHLFFAH78CA,坡道平面,1850000,29.07
RPWNMLSKPHLFFAH66CA,坡道平面,0,35.07
RPPQMLOKPHLFFAH48CA,坡道平面,0,28.83
RPXNMLOKPHLFFAH98CA,坡道平面,1000000,37.58
RPVNMLOKPHLFFAH78CA,坡道平面,1000000,37.58
RPSTMLNKPHLFFAH98CA,坡道平面,0,37.58
RPSTMLNKPHLFFAH98CA,坡道平面,0,37.58
RPSTMLNKPHLFFAH98CA,坡道平面,0,32.44
RPTTMLNKPHLFFAH09CA,坡道平面,0,37.58
RPTTMLNKPHLFFAH09CA,坡道平面,0,32.44
RPPNMLKKPHLFFAH77CA,坡道平面,0,
RPVSMLRJPHLFFAH86CA,坡道平面,0,38.75
RPPSMLLKPHLFFAH38CA,坡道平面,950000,32.44
RPRSMLLKPHLFFAH58CA,坡道平面,900000,37.58
RPVSMLLKPHLFFAH98CA,坡道平面,1000000,37.58
RPWSMLLKPHLFFAH09CA,坡道平面,1000000,37.58
RPXSMLLKPHLFFAH56CA,坡道平面,1000000,37.58
RPXNMLMKPHLFFAH78CA,坡道平面,1600000,24.71
RPSRMLMKPHLFFAH68CA,坡道平面,0,
RPUPMLMKPHLFFAH68CA,坡道平面,0,
RPROMLNKPHLFFAH38CA,坡道平面,0,28.90
RPSOMLNKPHLFFAH48CA,坡道平面,1100000,32.44
RPTOMLNKPHLFFAH58CA,坡道平面,0,32.44
RPTOMLNKPHLFFAH58CA,坡道平面,0,37.58
RPSPMLNKPHLFFAH58CA,坡道平面,1000000,37.58
RPWPMLNKPHLFFAH98CA,坡道平面,1000000,37.58
RPPQMLNKPHLFFAH38CA,坡道平面,1000000,37.58
RPTQMLNKPHLFFAH78CA,坡道平面,1000000,37.58
RPUQMLNKPHLFFAH88CA,坡道平面,850000,32.44
RPWQMLNKPHLFFAH09CA,坡道平面,1000000,37.58
RPXQMLNKPHLFFAH56CA,坡道平面,1000000,37.58
RPORMLNKPHLFFAH38CA,坡道平面,1200000,37.58
RPUQMLLJQHLFFAH68CA,坡道平面,0,
RPSRMLLJQHLFFAH58CA,坡道平面,0,
RPSVMLPLPHLFFAH86CA,坡道平面,0,33.75
RPUVMLPLPHLFFAH07CA,坡道平面,0,33.75
RPVVMLPLPHLFFAH17CA,坡道平面,0,33.75
RPVVMLPLPHLFFAH17CA,坡道平面,0,33.75
RPUQMLSKPHLFFCH96CA,坡道平面,0,
RPRPMLSKPHLFFCH56CA,坡道平面,1100000,
RPQOMLTKPHLFFCH09CA,坡道平面,0,28.13
RPTNMLSLPHLFFCH66CA,坡道平面,0,
RPWQMLMKPHLFFBH09CA,坡道平面,1200000,35.26
RPROMLLKPHLFFBH28CA,坡道平面,0,
RPOVMLTLPHLFFBH96CA,坡道平面,1200000,26.46
RPPVMLTLPHLFFBH07CA,坡道平面,1100000,26.46
RPQRMLTLPHLFFBH76CA,坡道平面,0,
RPPRMLMKPHLFFBH48CA,坡道平面,1250000,33.21
RPWOMLMKPHLFFFH66CA,坡道平面,0,34.76
RPPNMLLLPHLFFFH48CA,坡道平面,1480000,53.22
RPTPMLQLPHLFFFH96CA,坡道平面,0,35.87
RPRNMLLLPHLFFFH68CA,坡道平面,1450000,53.22
RPQNMLMJQHLFFFH58CA,坡道平面,0,
RPOSMLRLPHLFFFH86CA,坡道平面,1400000,23.45
RPRNMLSLPHLFFFH76CA,坡道平面,1000000,27.62
RPRNMLSLPHLFFFH76CA,坡道平面,1000000,27.62
RPROMLTLPHLFFEH86CA,坡道平面,1600000,40.02
RPSOMLTLPHLFFEH96CA,坡道平面,1500000,40.02
RPUNMLTKQHLFFEH07CA,坡道平面,1500000,23.24
RPXPMLOKPHLFFDH86CA,坡道平面,0,37.70
RPRPMLOKPHLFFDH88CA,坡道平面,1100000,33.66
RPSPMLOKPHLFFDH98CA,坡道平面,900000,33.66
RPTPMLOKPHLFFDH09CA,坡道平面,1000000,33.66
RPSNMLMKPHLFFDH58CA,坡道平面,0,31.92
RPWNMLMKPHLFFEH09CA,坡道平面,0,22.09
RPWPMLNKPHLFFEH76CA,坡道平面,0,
RPUNMLLKPHLFFEH78CA,坡道平面,0,
RPSOMLPKPHLFFDH98CA,坡道平面,0,
RPQOMLKLPHLFFDH38CA,坡道平面,0,
RPROMLKLPHLFFDH48CA,坡道平面,0,
RPSOMLPLPHLFFDH09CA,坡道平面,1150000,29.13
RPTOMLPLPHLFFDH56CA,坡道平面,1100000,29.13
RPUOMLPLPHLFFDH66CA,坡道平面,1050000,29.13
RPUNMLMLPHLFFDH88CA,坡道平面,0,
RPSNMLMLPHLFFDH68CA,坡道平面,1800000,18.32
RPXNMLQLPHLFFDH96CA,一樓平面,0,
RPTNMLKLPHLFFEH68CA,坡道平面,0,
RPOPMLQLPHLFFEH98CA,坡道平面,1300000,31.67
RPUPMLQLPHLFFEH96CA,坡道平面,1300000,31.67
RPWPMLQLPHLFFEH17CA,坡道平面,1300000,31.67
RPXOMLSKQHLFFEH37CA,坡道平面,0,
RPQOMLSLPHLFFFH76CA,坡道平面,0,
RPQOMLSLPHLFFFH76CA,坡道平面,0,
RPWNMLNJQHLFFFH66CA,坡道平面,1200000,34.70
RPXNMLNJQHLFFFH76CA,坡道平面,1300000,34.70
RPSPMLNKPHLFFBH68CA,坡道平面,0,33.01
RPTPMLNKPHLFFBH78CA,坡道平面,0,33.01
RPTPMLNKPHLFFBH78CA,坡道平面,0,33.01
RPUPMLNKPHLFFBH88CA,坡道平面,0,33.01
RPUPMLNKPHLFFBH88CA,坡道平面,0,33.01
RPVPMLNKPHLFFBH98CA,坡道平面,0,33.01
RPVPMLNKPHLFFBH98CA,坡道平面,0,33.01
RPQPMLPKPHLFFBH68CA,坡道平面,0,25.00
RPTPMLPKPHLFFBH98CA,坡道平面,0,25.00
RPWPMLTKPHLFFBH07CA,坡道平面,0,28.63
RPWPMLTKPHLFFBH07CA,坡道平面,0,28.63
RPRPMLTKPHLFFBH56CA,坡道平面,0,28.63
RPRPMLTKPHLFFBH56CA,坡道平面,0,28.63
RPVNMLNLPHLFFBH88CA,坡道平面,0,
RPXQMLRLPHLFFBH17CA,坡道平面,1350000,33.35
RPQSMLSLPHLFFBH76CA,坡道平面,0,40.68
RPRSMLSLPHLFFBH86CA,坡道平面,0,40.68
RPRSMLSLPHLFFBH86CA,坡道平面,0,40.68
RPUTMLTLPHLFFBH37CA,坡道平面,1200000,31.26
RPVTMLTLPHLFFBH47CA,坡道平面,1300000,33.35
RPVTMLTLPHLFFBH47CA,坡道平面,1300000,33.35
RPXTMLTLPHLFFBH67CA,坡道平面,1200000,33.35
RPOUMLTLPHLFFBH86CA,坡道平面,1350000,33.35
RPPUMLTLPHLFFBH96CA,坡道平面,1100000,33.35
RPRUMLTLPHLFFBH17CA,坡道平面,1100000,33.35
RPTQMLPJQHLFFBH09CA,坡道平面,1000000,31.26
RPPWMLPLPHLFFAH66CA,坡道平面,0,31.09
RPQWMLPLPHLFFAH76CA,坡道平面,0,31.09
RPRWMLPLPHLFFAH86CA,坡道平面,0,38.19
RPSWMLPLPHLFFAH96CA,坡道平面,0,33.75
RPSWMLPLPHLFFAH96CA,坡道平面,0,33.75
RPTWMLPLPHLFFAH07CA,坡道平面,0,33.75
RPTWMLPLPHLFFAH07CA,坡道平面,0,31.09
RPUWMLPLPHLFFAH17CA,坡道平面,0,33.75
RPVWMLPLPHLFFAH27CA,坡道平面,0,31.09
RPVWMLPLPHLFFAH27CA,坡道平面,0,31.09
RPWWMLPLPHLFFAH37CA,坡道平面,0,33.75
RPWWMLPLPHLFFAH37CA,坡道平面,0,33.75
RPXWMLPLPHLFFAH47CA,坡道平面,0,33.75
RPONNLPLPHLFFAH38CA,坡道平面,0,31.09
RPQNNLPLPHLFFAH58CA,坡道平面,0,33.75
RPRNNLPLPHLFFAH68CA,坡道平面,0,33.75
RPSNNLPLPHLFFAH78CA,坡道平面,0,31.09
RPTNNLPLPHLFFAH88CA,坡道平面,0,33.75
RPUNNLPLPHLFFAH98CA,坡道平面,0,33.75
RPVNNLPLPHLFFAH09CA,坡道平面,0,33.75
RPVNNLPLPHLFFAH09CA,坡道平面,0,33.75
RPWNNLPLPHLFFAH56CA,坡道平面,0,33.75
RPOONLPLPHLFFAH48CA,坡道平面,0,31.09
RPPONLPLPHLFFAH58CA,坡道平面,0,31.09
RPRONLPLPHLFFAH78CA,坡道平面,0,33.75
RPSONLPLPHLFFAH88CA,坡道平面,0,33.75
RPSONLPLPHLFFAH88CA,坡道平面,0,33.75
RPTONLPLPHLFFAH98CA,坡道平面,0,33.75
RPVONLPLPHLFFAH56CA,坡道平面,0,33.75
RPVONLPLPHLFFAH56CA,坡道平面,0,31.09
RPXONLPLPHLFFAH76CA,坡道平面,0,31.09
RPOPNLPLPHLFFAH58CA,坡道平面,0,33.75
RPPPNLPLPHLFFAH68CA,坡道平面,0,33.75
RPSOMLRLPHLFFAH98CA,坡道機械,720000,12.38
RPSOMLRLPHLFFAH98CA,坡道機械,720000,12.37
RPPSMLSLPHLFFAH56CA,坡道平面,0,23.77
RPQSMLSLPHLFFAH66CA,坡道平面,0,26.12
RPSSMLSLPHLFFAH86CA,坡道平面,0,26.12
RPTSMLSLPHLFFAH96CA,坡道平面,0,26.12
RPUSMLSLPHLFFAH07CA,坡道平面,0,23.77
RPVSMLSLPHLFFAH17CA,坡道平面,0,26.12
RPWSMLSLPHLFFAH27CA,坡道平面,0,26.12
RPWSMLSLPHLFFAH27CA,坡道平面,0,26.12
RPXSMLSLPHLFFAH37CA,坡道平面,0,26.12
RPOTMLSLPHLFFAH56CA,坡道平面,0,26.12
RPPTMLSLPHLFFAH66CA,坡道平面,0,26.12
RPQTMLSLPHLFFAH76CA,坡道平面,0,26.12
RPQTMLSLPHLFFAH76CA,坡道平面,0,26.12
RPRTMLSLPHLFFAH86CA,坡道平面,0,26.12
RPSTMLSLPHLFFAH96CA,坡道平面,0,26.12
RPTTMLSLPHLFFAH07CA,坡道平面,0,23.77
RPUTMLSLPHLFFAH17CA,坡道平面,0,23.77
RPWTMLSLPHLFFAH37CA,坡道平面,0,26.12
RPPUMLSLPHLFFAH76CA,坡道平面,0,26.12
RPQUMLSLPHLFFAH86CA,坡道平面,0,26.12
RPRUMLSLPHLFFAH96CA,坡道平面,0,26.12
RPSUMLSLPHLFFAH07CA,坡道平面,0,26.12
RPTUMLSLPHLFFAH17CA,坡道平面,0,26.12
RPUUMLSLPHLFFAH27CA,坡道平面,0,26.12
RPVUMLSLPHLFFAH37CA,坡道平面,0,26.12
RPXUMLSLPHLFFAH57CA,坡道平面,0,26.12
RPOVMLSLPHLFFAH76CA,坡道平面,0,26.12
RPOVMLSLPHLFFAH76CA,坡道平面,0,26.12
RPPVMLSLPHLFFAH86CA,坡道平面,0,26.12
RPQVMLSLPHLFFAH96CA,坡道平面,0,26.12
RPRVMLSLPHLFFAH07CA,坡道平面,0,26.12
RPSVMLSLPHLFFAH17CA,坡道平面,0,26.12
RPUVMLSLPHLFFAH37CA,坡道平面,0,26.12
RPVVMLSLPHLFFAH47CA,坡道平面,0,26.12
RPWVMLSLPHLFFAH57CA,坡道平面,0,26.12
RPXVMLSLPHLFFAH67CA,坡道平面,0,26.12
RPPWMLSLPHLFFAH96CA,坡道平面,0,26.12
RPQWMLSLPHLFFAH07CA,坡道平面,0,26.12
RPRWMLSLPHLFFAH17CA,坡道平面,0,26.12
RPSWMLSLPHLFFAH27CA,坡道平面,0,23.77
RPTWMLSLPHLFFAH37CA,坡道平面,0,26.12
RPUWMLSLPHLFFAH47CA,坡道平面,0,26.12
RPVWMLSLPHLFFAH57CA,坡道平面,0,23.77
RPWWMLSLPHLFFAH67CA,坡道平面,0,26.12
RPXWMLSLPHLFFAH77CA,坡道平面,0,26.12
RPONNLSLPHLFFAH68CA,坡道平面,0,26.12
RPRRMLLJQHLFFAH48CA,坡道平面,500000,22.03
RPSQMLMJQHLFFAH58CA,坡道平面,0,26.47
RPXRMLNJQHLFFAH66CA,坡道平面,0,
RPUNMLNJQHLFFAH58CA,坡道平面,0,
RPWTMLLKPHLFFAH56CA,坡道平面,0,
RPQRMLOKPHLFFAH68CA,坡道機械,0,
RPTRMLOKPHLFFAH98CA,坡道平面,0,
RPXNMLSKPHLFFAH76CA,坡道平面,0,19.93
RPQNMLSKPHLFFAH68CA,坡道平面,0,
RPTOMLSKPHLFFAH09CA,坡道平面,0,37.58
RPTOMLSKPHLFFAH09CA,坡道平面,0,37.58
RPTOMLSKPHLFFAH09CA,坡道平面,0,37.58
RPWOMLSKPHLFFAH76CA,坡道平面,0,37.58
RPWOMLSKPHLFFAH76CA,坡道平面,0,37.58
RPWOMLSKPHLFFAH76CA,坡道平面,0,37.58
RPWOMLSKPHLFFAH76CA,坡道平面,0,32.44
RPUQMLKLPHLFFAH68CA,坡道平面,0,24.71
RPUQMLKLPHLFFAH68CA,坡道平面,0,24.71
RPROMLKLPHLFFAH18CA,坡道平面,0,32.44
RPVNMLTKPHLFFAH66CA,坡道平面,0,35.98
RPQOMLMLPHLFFAH28CA,坡道平面,0,
RPURMLMKPHLFFBH09DA,坡道平面,0,
RPQNMLQKPHLFFBH68DA,坡道平面,0,
RPORMLTKPHLFFBH56DA,坡道平面,0,
RPTNMLMJQHLFFBH58DA,坡道平面,0,15.52
RPQTMLNKPHLFFAH88DA,升降平面,0,
RPSQMLNKPHLFFAH78DA,坡道平面,0,
RPTNMLLJQHLFFGH88CA,坡道平面,1350000,45.14
RPUNMLLJQHLFFGH98CA,坡道平面,1350000,45.14
RPPNMLTLPHLFFGH76CA,坡道平面,0,
RPXNMLNKPHLFFGH86CA,坡道平面,1550000,31.91
RPXNMLTKPHLFFGH47CA,坡道平面,1300000,43.08
RPUNMLTKPHLFFGH17CA,坡道平面,1350000,45.14
RPRNMLLLPHLFFBH48EA,坡道平面,0,
RPSNMLTKPHLFFEH86DA,坡道平面,0,
RPPOMLTKPHLFFGH86DA,坡道平面,0,
RPRNMLMLPHLFFEH78DA,坡道平面,0,
RPTPMLKKQHLFFAH68EA,坡道平面,0,
RPTSMLLKQHLFFFH96EA,坡道平面,1200000,35.26
RPRNMLLLPHLFFGH78CA,坡道平面,0,32.66
RPQNMLQKPHLFFAH58DA,坡道平面,0,
RPVUMLPLPHLFFAH07CA,坡道平面,1400000,48.16
RPVSMLPLPHLFFAH86CA,坡道平面,920000,36.25
RPQSMLPLPHLFFAH98CA,坡道平面,1100000,34.04
RPPNMLLLPHLFFAH97CA,坡道平面,0,
RPURMLOKPHLFFAH09CA,坡道平面,0,
RPSRMLOKPHLFFAH88CA,坡道平面,0,
RPWNMLPKPHLFFAH98CA,其他,0,17.56
RPOTMLMKPHLFFAH48CA,坡道平面,0,32.62
RPOTMLMKPHLFFAH48CA,坡道平面,0,30.58
RPWOMLNKPHLFFAH88CA,坡道平面,1300000,23.77
RPWOMLNKPHLFFAH88CA,坡道平面,1300000,23.77
RPPRMLLKQHLFFAH38CA,坡道平面,0,44.97
RPWNMLSJQHLFFAH66CA,坡道平面,1400000,35.45
RPQNMLSLPHLFFAH78CA,坡道平面,1850000,37.69
RPQNMLSLPHLFFAH78CA,坡道平面,1850000,37.69
RPQOMLQLPHLFFAH68CA,坡道平面,0,28.90
RPROMLQLPHLFFAH78CA,坡道平面,0,28.90
RPXNMLQLPHLFFAH66CA,坡道平面,0,28.90
RPWOMLNLQHLFFBH56CA,坡道平面,1200000,43.81
RPRRMLSLPHLFFBH76CA,坡道平面,0,
RPPOMLMLPHLFFBH28CA,坡道平面,0,
RPPRMLPLPHLFFBH88CA,坡道平面,1200000,43.81
RPRRMLPLPHLFFBH09CA,坡道平面,1300000,43.81
RPUPMLPLPHLFFBH56CA,坡道平面,1200000,40.52
RPRQMLPLPHLFFBH98CA,坡道平面,1200000,43.81
RPWSMLSKPHLFFBH27CA,坡道平面,0,23.45
RPWSMLSKPHLFFBH27CA,坡道平面,0,23.45
RPPTMLSKPHLFFBH66CA,坡道平面,120,23.45
RPSOMLPKPHLFFBH78CA,坡道平面,1200000,29.10
RPPNMLQKPHLFFBH48CA,坡道平面,0,
RPXOMLPKPHLFFBH66CA,坡道平面,1200000,29.10
RPVOMLNKPHLFFFH66CA,坡道平面,0,
RPVNMLOKPHLFFFH66CA,坡道平面,1200000,29.85
RPPNMLPKPHLFFFH78CA,坡道平面,0,
RPPNMLPKPHLFFFH78CA,坡道平面,0,
RPROMLSKPHLFFFH76CA,坡道平面,1450000,29.25
RPSOMLSKPHLFFFH86CA,坡道平面,1350000,29.25
RPPPMLPKPHLFFFH98CA,坡道平面,1250000,25.78
RPXOMLPKPHLFFFH07CA,坡道平面,1200000,25.78
RPRNMLOJQHLFFFH88CA,坡道平面,1200000,35.26
