編號,車位類別,車位價格,車位面積平方公尺
RPUSMLOLLHKFFCB48DA,坡道平面,0,
RPSPMLPLLHKFFCB08DA,坡道平面,0,
RPSPMLPLLHKFFCB08DA,坡道平面,0,
RPSPMLPLLHKFFCB08DA,坡道平面,0,
RPTPMLPLLHKFFCB18DA,坡道平面,0,
RPTPMLPLLHKFFCB18DA,坡道平面,0,
RPTPMLPLLHKFFCB18DA,坡道平面,0,
RPUPMLPLLHKFFCB28DA,坡道平面,0,
RPUPMLPLLHKFFCB28DA,坡道平面,0,
RPUPMLPLLHKFFCB28DA,坡道平面,0,
RPUPMLPLLHKFFCB28DA,坡道平面,0,
RPVPMLQLLHKFFCB48DA,坡道平面,0,
RPVPMLQLLHKFFCB48DA,坡道平面,0,
RPVPMLQLLHKFFCB48DA,坡道平面,0,
RPUOMLTJMHKFFHL37DA,坡道機械,0,
RPXNMLLKNHKFFCB97CA,坡道平面,0,
RPQNMLTLLHKFFFL66CA,坡道機械,0,
RPUNMLQLLHKFFFL76CA,一樓平面,0,
RPWTMLKMLHKFFFL07CA,坡道平面,950000,18.69
RPOUMLKMLHKFFFL98CA,坡道機械,650000,10.68
RPPUMLKMLHKFFFL09CA,坡道平面,1000000,18.69
RPQUMLKMLHKFFFL56CA,坡道平面,1000000,18.69
RPPNMLLMLHKFFFL48CA,坡道平面,1000000,18.69
SPPNMLLMLHKFFFL58CA,坡道平面,1050000,18.69
RPQNMLLMLHKFFFL58CA,坡道平面,1000000,18.69
RPRNMLLMLHKFFFL68CA,坡道機械,650000,9.79
RPUOMLKKMHKFFFL88CA,坡道機械,0,10.68
RPOOMLLMLHKFFFL48CA,坡道機械,650000,10.68
RPPOMLOLLHKFFCL48CA,坡道平面,0,
RPOOMLNKMHKFFAB07CA,坡道機械,0,
RPXNMLSJMHKFFAB28CA,坡道機械,0,
RPRNMLRLLHKFFAB67CA,坡道平面,0,
RPOPMLNLLHKFFAB17CA,坡道平面,0,18.96
RPQOMLPKMHKFFBB57CA,坡道平面,0,35.63
RPQOMLPKMHKFFBB57CA,坡道平面,0,35.63
RPTQMLNKMHKFFBB87CA,坡道平面,0,35.63
RPTQMLNKMHKFFBB87CA,坡道平面,0,35.63
RPUQMLNKMHKFFBB97CA,坡道平面,0,35.63
RPUQMLNKMHKFFBB97CA,坡道平面,0,35.63
RPTRMLPLLHKFFBB18CA,坡道平面,0,
RPONNLRLLHKFFBB57CA,一樓平面,0,
RPONNLRLLHKFFBB57CA,一樓平面,0,
RPRPMLLMLHKFFBB47CA,其他,0,
RPSPMLLMLHKFFBB57CA,坡道平面,0,27.14
RPSPMLLMLHKFFBB57CA,坡道平面,0,27.15
RPRNMLOLLHKFFBB47CA,坡道機械,0,
RPTNMLOLLHKFFBB67CA,坡道機械,0,46.62
RPVNMLOLLHKFFBB87CA,坡道機械,0,
RPQOMLOLLHKFFBB47CA,坡道機械,0,
RPUPMLPLLHKFFBB08CA,坡道平面,0,40.51
RPWNMLQKMHKFFCB28CA,坡道平面,0,33.21
RPPOMLQKMHKFFCB67CA,坡道平面,0,33.21
RPQOMLQKMHKFFCB77CA,坡道機械,0,16.61
RPWNMLPKMHKFFCB18CA,坡道機械,0,16.61
RPXNMLPKMHKFFCB28CA,坡道機械,0,16.61
RPOOMLPKMHKFFCB47CA,坡道機械,0,16.61
RPPOMLPKMHKFFCB57CA,坡道平面,0,33.21
RPQOMLPKMHKFFCB67CA,坡道機械,0,16.61
RPQPMLOKMHKFFCB67CA,坡道平面,0,37.22
RPQPMLOKMHKFFCB67CA,坡道平面,0,37.22
RPQPMLOKMHKFFCB67CA,坡道平面,0,37.22
RPQPMLOKMHKFFCB67CA,坡道平面,0,37.22
RPQPMLOKMHKFFCB67CA,坡道平面,0,37.22
RPRQMLNKMHKFFCB77CA,坡道平面,0,
RPUSMLQKMHKFFCB58CA,坡道平面,1400000,14.53
RPUSMLQKMHKFFCB58CA,坡道平面,1600000,16.69
RPUNMLQKMHKFFCB08CA,坡道機械,0,16.61
RPXQMLQKMHKFFCB68CA,坡道機械,0,16.61
RPUQMLQKMHKFFCB38CA,坡道機械,0,16.61
RPUQMLQKMHKFFCB38CA,坡道機械,0,16.61
RPVQMLQKMHKFFCB48CA,坡道平面,0,33.21
RPXPMLQKMHKFFCB58CA,坡道機械,0,16.61
RPOQMLQKMHKFFCB77CA,坡道平面,0,33.21
RPPQMLQKMHKFFCB87CA,坡道機械,0,16.61
RPQQMLQKMHKFFCB97CA,坡道平面,0,33.21
RPRQMLQKMHKFFCB08CA,坡道機械,0,16.61
RPSQMLQKMHKFFCB18CA,坡道平面,0,33.21
RPTOMLQKMHKFFCB08CA,坡道平面,0,33.21
RPUOMLQKMHKFFCB18CA,坡道機械,0,16.61
RPVOMLQKMHKFFCB28CA,坡道平面,0,33.21
RPWOMLQKMHKFFCB38CA,坡道機械,0,16.61
RPOPMLQKMHKFFCB67CA,坡道平面,0,33.21
RPPPMLQKMHKFFCB77CA,坡道平面,0,33.21
RPQPMLQKMHKFFCB87CA,坡道平面,0,33.21
RPRPMLQKMHKFFCB97CA,坡道平面,0,33.21
RPTPMLQKMHKFFCB18CA,坡道平面,0,33.21
RPVWMLQKMHKFFCB09CA,坡道平面,0,33.21
RPSWMLQKMHKFFCB78CA,坡道機械,0,16.61
RPTWMLQKMHKFFCB88CA,坡道機械,0,16.61
RPVUNLQKMHKFFCB98CA,坡道機械,0,16.61
RPTQMLKLMHKFFCB77CA,坡道機械,0,16.61
RPPQMLPLLHKFFCB77CA,坡道平面,0,31.49
RPWRMLOLLHKFFCB48CA,坡道平面,0,
RPSSMLOLLHKFFCB18CA,坡道平面,0,35.24
RPSSMLOLLHKFFCB18CA,坡道平面,0,33.12
RPUOMLPLLHKFFCB08CA,坡道平面,0,
RPUNMLRLLHKFFCB18CA,坡道平面,0,26.43
RPSNMLLMLHKFFCB47CA,坡道平面,0,
RPSNMLTJMHKFFCB08CA,坡道平面,0,13.50
RPUQMLLLMHKFFBB87CA,坡道平面,0,
RPRSMLLLMHKFFBB77CA,坡道平面,0,
RPURMLKKMHKFFCB87CA,坡道機械,0,11.53
RPPSMLKKMHKFFCB47CA,坡道平面,0,14.53
RPPSMLKKMHKFFCB47CA,坡道平面,0,14.53
RPQPMLLJMHKFFCB27CA,坡道機械,0,
RPUPMLRLLHKFFCB38CA,坡道機械,0,
RPQNMLSLLHKFFCB87CA,坡道機械,0,
RPOPMLKMLHKFFCB17CA,坡道機械,0,18.11
RPVNMLRLLHKFFCB28CA,坡道平面,0,
RPTPMLQLLHKFFCB18CA,坡道平面,0,31.49
RPWNMLPLLHKFFCB18CA,坡道平面,0,28.59
RPOOMLPLLHKFFCB47CA,坡道平面,0,
RPOOMLPLLHKFFCB47CA,坡道平面,0,
RPOOMLPLLHKFFCB47CA,坡道平面,0,
RPRSMLOLLHKFFCB08CA,坡道平面,0,
RPXRMLPLLHKFFCB68CA,坡道平面,0,41.89
RPRQMLKLMHKFFCB57CA,坡道平面,1400000,38.40
RPSQMLKLMHKFFCB67CA,坡道平面,0,38.40
RPSQMLKLMHKFFCB67CA,坡道平面,0,38.40
RPOQMLNKMHKFFCB47CA,升降機械,0,
RPRQMLOKMHKFFCB87CA,坡道平面,0,
RPRQMLOKMHKFFCB87CA,坡道平面,0,
RPRQMLOKMHKFFCB87CA,坡道機械,0,
RPRQMLOKMHKFFCB87CA,坡道機械,0,
RPRQMLOKMHKFFCB87CA,坡道機械,0,
RPRQMLOKMHKFFCB87CA,坡道機械,0,
RPRQMLOKMHKFFCB87CA,坡道機械,0,
RPSPMLKMLHKFFBB47CA,坡道平面,0,
RPOPMLLMLHKFFBB17CA,坡道機械,0,
RPRNMLSLLHKFFBB87CA,其他,0,
RPRRMLPLLHKFFBB97CA,升降機械,0,
RPOOMLTJMHKFFBB67CA,一樓平面,0,
RPOOMLTJMHKFFBB67CA,一樓平面,0,
RPRNMLOJMHKFFBB37CA,坡道平面,0,
RPRNMLOJMHKFFBB37CA,坡道平面,0,
RPSQMLOKMHKFFBB87CA,坡道平面,0,
RPUNMLQLLHKFFAB87CA,坡道平面,0,
RPSNMLPLLHKFFAB57CA,坡道平面,0,
RPTNMLPLLHKFFAB67CA,一樓平面,0,
RPQOMLPLLHKFFAB47CA,坡道平面,0,14.05
RPOOMLLMLHKFFAB96CA,坡道機械,0,
RPVOMLLMLHKFFAB67CA,坡道機械,0,
RPPNMLTLLHKFFAB67CA,坡道平面,0,
RPQNMLQJMHKFFAB37CA,坡道機械,0,4.09
RPTOMLKKMHKFFAB27CA,坡道平面,0,8.84
RPRNMLNKMHKFFCL48CA,坡道機械,0,
RPRNMLTJMHKFFFL66CA,坡道機械,0,
RPTNMLKMLHKFFFL78CA,升降機械,0,
RPTNMLPLLHKFFAL68CA,坡道機械,0,
RPWNMLLJMHKFFAL48CA,升降機械,0,
RPXNMLSJMHKFFGL27CA,坡道平面,0,
RPQNMLLMLHKFFGL68CA,坡道平面,380000,29.10
RPOSMLOLLHKFFCB87DA,坡道平面,0,
RPRNMLLJMHKFFCL28DA,坡道平面,0,21.19
RPOQMLOKMHKFFCB67DA,坡道平面,0,
RPOQMLOKMHKFFCB67DA,坡道平面,0,
RPOQMLOKMHKFFCB67DA,坡道平面,0,
RPUNMLNKMHKFFHL66CA,坡道平面,0,
RPWNMLSJMHKFFHL27CA,坡道平面,0,
RPRNMLLMLHKFFHL88CA,坡道平面,0,
RPTPMLLJMHKFFAB47DA,坡道平面,0,
RPUPMLLJMHKFFAB57DA,坡道平面,0,
RPOOMLNKMHKFFGL68CA,坡道機械,0,
RPRPMLPKMHKFFCL88CA,坡道平面,0,22.50
RPQNMLMLMHKFFAB17CA,坡道平面,0,
RPWNMLKLMHKFFAB57CA,坡道平面,0,
RPQNMLNJMHKFFAB07CA,坡道平面,0,25.84
RPQNMLNJMHKFFAB07CA,坡道平面,0,25.84
RPSNMLNJMHKFFAB27CA,坡道平面,0,29.29
RPXQMLLJMHKFFAB87CA,坡道平面,0,31.97
RPSOMLSJMHKFFAB87CA,坡道平面,0,19.05
RPQNMLTLLHKFFAB77CA,坡道平面,0,
RPQNMLTLLHKFFAB77CA,坡道機械,0,
RPQNMLTLLHKFFAB77CA,坡道機械,0,
RPPNMLKMLHKFFAB86CA,坡道平面,0,22.62
RPPNMLKMLHKFFAB86CA,坡道平面,0,22.62
RPPNMLKMLHKFFAB86CA,坡道平面,0,22.62
RPQNMLKMLHKFFAB96CA,坡道平面,600000,25.84
RPQNMLKMLHKFFAB96CA,坡道平面,600000,28.09
RPWNMLKMLHKFFAB57CA,坡道平面,0,
RPOPMLLMLHKFFAB07CA,升降機械,0,
RPOPMLLMLHKFFAB07CA,升降機械,0,
RPPPMLLMLHKFFAB17CA,升降機械,0,
RPPPMLLMLHKFFAB17CA,升降機械,0,
RPXNMLPLLHKFFAB08CA,坡道平面,0,
RPOPMLPKMHKFFBB47CA,坡道機械,0,
RPTQMLPKMHKFFBB08CA,坡道平面,0,25.43
RPPOMLRJMHKFFBB57CA,坡道平面,1300000,26.48
RPPOMLRJMHKFFBB57CA,坡道平面,1300000,26.48
RPXNMLSJMHKFFBB38CA,坡道平面,1100000,26.48
RPXNMLSJMHKFFBB38CA,坡道平面,1100000,26.48
RPTNMLSJMHKFFBB97CA,坡道平面,1200000,26.48
RPTNMLSJMHKFFBB97CA,坡道平面,1100000,23.19
RPUNMLSJMHKFFBB08CA,坡道平面,1400000,26.48
RPUNMLSJMHKFFBB08CA,坡道平面,1400000,26.48
RPVNMLSJMHKFFBB18CA,坡道平面,1150000,23.19
RPVNMLSJMHKFFBB18CA,坡道平面,1250000,26.48
RPQOMLSJMHKFFBB77CA,坡道平面,1100000,26.48
RPROMLSJMHKFFBB87CA,坡道平面,1200000,23.19
RPROMLSJMHKFFBB87CA,坡道平面,1300000,26.48
RPSOMLSJMHKFFBB97CA,坡道平面,1050000,26.48
RPSOMLSJMHKFFBB97CA,坡道平面,950000,26.48
RPTOMLSJMHKFFBB08CA,坡道平面,950000,26.48
RPTOMLSJMHKFFBB08CA,坡道平面,1050000,26.48
RPUOMLSJMHKFFBB18CA,坡道平面,0,23.19
RPUOMLSJMHKFFBB18CA,坡道平面,0,23.19
RPVOMLSJMHKFFBB28CA,坡道平面,1300000,26.48
RPVOMLSJMHKFFBB28CA,坡道平面,1300000,26.48
RPWOMLSJMHKFFBB38CA,坡道平面,1100000,23.19
RPWOMLSJMHKFFBB38CA,坡道平面,1100000,23.19
RPSQMLQLLHKFFBB08CA,坡道平面,0,47.75
RPWQMLPLLHKFFBB38CA,坡道平面,1250000,27.90
RPWNMLQLLHKFFBB18CA,一樓平面,0,
RPWNMLQLLHKFFBB18CA,一樓平面,0,
RPPNMLLMLHKFFBB07CA,坡道平面,1450000,25.43
RPQNMLLMLHKFFBB17CA,坡道平面,1450000,25.43
RPRNMLLMLHKFFBB27CA,坡道平面,1400000,25.43
RPSNMLLMLHKFFBB37CA,坡道平面,1450000,25.43
RPTNMLLMLHKFFBB47CA,坡道平面,0,18.77
RPTNMLLMLHKFFBB47CA,坡道機械,0,8.99
RPUNMLLMLHKFFBB57CA,坡道平面,1200000,18.77
RPVNMLLMLHKFFBB67CA,坡道機械,650000,8.99
RPWNMLLMLHKFFBB77CA,坡道平面,1150000,18.77
RPXNMLLMLHKFFBB87CA,坡道平面,1200000,18.77
RPTPMLKMLHKFFBB57CA,坡道平面,0,26.88
RPTPMLKMLHKFFBB57CA,坡道平面,0,26.88
RPSPMLLLMHKFFCB67CA,坡道平面,0,
RPWNMLNLMHKFFCB08CA,坡道平面,0,29.11
RPWNMLNLMHKFFCB08CA,坡道平面,0,29.11
RPOQMLNLMHKFFCB57CA,坡道平面,0,
RPVRMLPLLHKFFCB48CA,坡道平面,0,
RPQNMLRLLHKFFCB77CA,坡道平面,0,
RPROMLRLLHKFFCB97CA,坡道平面,0,31.14
RPROMLRLLHKFFCB97CA,坡道平面,0,31.14
RPSOMLRLLHKFFCB08CA,坡道平面,0,31.14
RPSOMLRLLHKFFCB08CA,坡道平面,0,31.14
RPTOMLRLLHKFFCB18CA,坡道平面,0,31.14
RPTOMLRLLHKFFCB18CA,坡道平面,0,31.14
RPTOMLRLLHKFFCB18CA,坡道平面,0,31.14
RPTOMLRLLHKFFCB18CA,坡道平面,0,31.14
RPUOMLRLLHKFFCB28CA,坡道平面,0,
RPUOMLRLLHKFFCB28CA,坡道平面,0,
RPWOMLRLLHKFFCB48CA,坡道平面,0,31.14
RPWOMLRLLHKFFCB48CA,坡道平面,0,31.14
RPWOMLRLLHKFFCB48CA,坡道平面,0,31.14
RPXOMLRLLHKFFCB58CA,坡道平面,0,31.14
RPXOMLRLLHKFFCB58CA,坡道平面,0,31.14
RPOPMLRLLHKFFCB77CA,坡道平面,0,31.14
RPOPMLRLLHKFFCB77CA,坡道平面,0,31.14
SPOPMLRLLHKFFCB87CA,坡道平面,0,31.14
SPOPMLRLLHKFFCB87CA,坡道平面,0,31.14
RPPNMLSLLHKFFCB77CA,坡道機械,0,11.57
RPPNMLSLLHKFFCB77CA,坡道機械,0,11.57
RPTPMLLMLHKFFCB77CA,坡道平面,0,18.86
RPTPMLLMLHKFFCB77CA,坡道平面,0,18.86
RPUPMLLMLHKFFCB87CA,坡道平面,0,19.85
RPVPMLLMLHKFFCB97CA,坡道平面,0,19.85
RPVPMLLMLHKFFCB97CA,坡道平面,0,19.85
RPWPMLLMLHKFFCB08CA,坡道平面,0,26.96
RPWPMLLMLHKFFCB08CA,坡道平面,0,24.98
RPXPMLLMLHKFFCB18CA,坡道平面,0,26.96
RPXPMLLMLHKFFCB18CA,坡道平面,0,24.98
RPOQMLLMLHKFFCB37CA,坡道平面,0,26.96
RPOQMLLMLHKFFCB37CA,坡道平面,0,26.96
RPWNMLLJMHKFFCB67CA,升降機械,0,
RPQOMLSJMHKFFCB87CA,坡道平面,0,29.11
RPQOMLSJMHKFFCB87CA,坡道平面,0,29.11
RPROMLSJMHKFFCB97CA,坡道平面,0,29.11
RPROMLSJMHKFFCB97CA,坡道平面,0,29.11
RPXNMLQJMHKFFCB28CA,坡道平面,0,
RPXNMLRJMHKFFCB38CA,坡道平面,0,22.60
RPSNMLMLMHKFFBB47CA,坡道平面,0,
RPTNMLMLMHKFFBB57CA,坡道機械,0,
RPPRMLLLMHKFFBB47CA,升降機械,0,
RPOQMLRJMHKFFCB77CA,坡道平面,0,
RPWRMLKKMHKFFCB08CA,坡道機械,0,
RPWRMLKKMHKFFCB08CA,坡道機械,0,
RPXNMLMJMHKFFCB87CA,坡道機械,0,
RPWOMLOLMHKFFCB28CA,坡道平面,0,
RPWOMLOLMHKFFCB28CA,坡道平面,0,
RPWOMLOLMHKFFCB28CA,坡道平面,0,
RPXOMLOLMHKFFCB38CA,坡道平面,0,
RPXOMLOLMHKFFCB38CA,坡道平面,0,
RPOPMLOLMHKFFCB57CA,坡道平面,0,
RPOPMLOLMHKFFCB57CA,坡道平面,0,
RPOPMLOLMHKFFCB57CA,坡道平面,0,
RPPPMLOLMHKFFCB67CA,坡道平面,0,
RPPPMLOLMHKFFCB67CA,坡道平面,0,
RPQPMLOLMHKFFCB77CA,坡道平面,0,
RPQPMLOLMHKFFCB77CA,坡道平面,0,
RPQPMLOLMHKFFCB77CA,坡道平面,0,
RPQPMLOLMHKFFCB77CA,坡道平面,0,
RPUQMLOLMHKFFCB28CA,升降機械,0,
RPUQMLOLMHKFFCB28CA,升降機械,0,
RPUQNLQKMHKFFCB48CA,坡道機械,0,16.61
RPUQNLQKMHKFFCB48CA,坡道機械,0,16.61
RPXQNLQKMHKFFCB78CA,坡道機械,0,16.61
RPSONLQKMHKFFCB08CA,坡道機械,0,16.61
RPTONLQKMHKFFCB18CA,坡道機械,0,16.61
RPUONLQKMHKFFCB28CA,坡道機械,0,16.61
RPVONLQKMHKFFCB38CA,坡道機械,0,16.61
RPQRNLQKMHKFFCB18CA,坡道平面,0,33.21
RPRRNLQKMHKFFCB28CA,坡道機械,0,16.61
RPSRNLQKMHKFFCB38CA,坡道平面,0,33.21
RPTRNLQKMHKFFCB48CA,坡道平面,0,33.21
RPVRNLQKMHKFFCB68CA,坡道平面,0,33.21
RPWRNLQKMHKFFCB78CA,坡道機械,0,16.61
RPXRNLQKMHKFFCB88CA,坡道機械,0,16.61
RPOSNLQKMHKFFCB08CA,坡道機械,0,16.61
RPQSNLQKMHKFFCB28CA,坡道機械,0,16.61
RPSSNLQKMHKFFCB48CA,坡道平面,0,33.21
RPVSNLQKMHKFFCB78CA,坡道平面,0,33.21
RPWPMLQKMHKFFCB48CA,坡道平面,0,
RPXONLQKMHKFFCB58CA,坡道機械,0,16.61
RPOPNLQKMHKFFCB77CA,坡道機械,0,16.61
RPPPNLQKMHKFFCB87CA,坡道機械,0,16.61
RPQPNLQKMHKFFCB97CA,坡道機械,0,16.61
RPRPNLQKMHKFFCB08CA,坡道平面,0,33.21
RPSPNLQKMHKFFCB18CA,坡道機械,0,16.61
RPTPNLQKMHKFFCB28CA,坡道機械,0,16.61
RPVPNLQKMHKFFCB48CA,坡道機械,0,16.61
RPXPNLQKMHKFFCB68CA,坡道機械,0,16.61
RPOQNLQKMHKFFCB87CA,坡道機械,0,16.61
RPPQNLQKMHKFFCB97CA,坡道機械,0,16.61
RPQQNLQKMHKFFCB08CA,坡道機械,0,16.61
RPXSNLQKMHKFFCB98CA,坡道平面,0,33.21
RPPTNLQKMHKFFCB28CA,坡道機械,0,16.61
RPPTNLQKMHKFFCB28CA,坡道機械,0,16.61
RPTTNLQKMHKFFCB68CA,坡道機械,0,16.61
RPRUNLQKMHKFFCB58CA,坡道平面,0,32.78
RPRUNLQKMHKFFCB58CA,坡道平面,0,32.78
RPSQNLQKMHKFFCB28CA,坡道機械,0,16.61
RPTOMLLLMHKFFCB67CA,坡道機械,0,16.61
RPVOMLLLMHKFFCB87CA,坡道機械,0,16.61
RPWOMLLLMHKFFCB97CA,坡道機械,0,16.61
RPXOMLLLMHKFFCB08CA,坡道機械,0,16.61
RPOPMLLLMHKFFCB27CA,坡道機械,0,16.61
RPPPMLLLMHKFFCB37CA,坡道機械,0,16.61
RPUQMLKLMHKFFCB87CA,坡道機械,0,16.61
RPROMLQKMHKFFCB87CA,坡道平面,0,
RPPNMLQKMHKFFCB57CA,坡道平面,0,
RPQNMLQKMHKFFCB67CA,坡道平面,0,
RPRNMLQKMHKFFCB77CA,坡道平面,0,
RPOUMLQKMHKFFCB18CA,坡道平面,0,
RPOUMLQKMHKFFCB18CA,坡道平面,0,
RPXOMLQKMHKFFCB48CA,坡道平面,0,
RPWQMLQKMHKFFCB58CA,坡道平面,0,
RPPRMLQKMHKFFCB97CA,坡道平面,0,
RPVNMLQKMHKFFCB18CA,坡道平面,0,
RPURMLQKMHKFFCB48CA,坡道平面,0,
RPSRMLQKMHKFFCB28CA,坡道平面,0,
RPWRMLQKMHKFFCB68CA,坡道平面,0,
RPVQMLQLLHKFFBB38CA,坡道平面,0,28.67
RPVQMLQLLHKFFBB38CA,坡道平面,0,28.67
RPWQMLQLLHKFFBB48CA,坡道平面,0,28.67
RPWQMLQLLHKFFBB48CA,坡道平面,0,28.67
RPXQMLQLLHKFFBB58CA,坡道平面,0,28.67
RPORMLQLLHKFFBB77CA,坡道平面,0,28.67
RPPRMLQLLHKFFBB87CA,坡道平面,0,28.67
RPPRMLQLLHKFFBB87CA,坡道平面,0,28.67
RPQRMLQLLHKFFBB97CA,坡道平面,0,28.67
RPQRMLQLLHKFFBB97CA,坡道平面,0,28.67
RPRRMLQLLHKFFBB08CA,坡道平面,0,28.67
RPRRMLQLLHKFFBB08CA,坡道平面,0,28.67
RPSRMLQLLHKFFBB18CA,坡道平面,0,28.67
RPSRMLQLLHKFFBB18CA,坡道平面,0,28.67
RPTRMLQLLHKFFBB28CA,坡道平面,0,28.67
RPTRMLQLLHKFFBB28CA,坡道平面,0,28.67
RPVRMLQLLHKFFBB48CA,坡道平面,0,28.67
RPVRMLQLLHKFFBB48CA,坡道平面,0,28.67
RPXRMLQLLHKFFBB68CA,坡道平面,0,28.67
RPXRMLQLLHKFFBB68CA,坡道平面,0,28.67
RPOSMLQLLHKFFBB87CA,坡道平面,0,28.67
RPOSMLQLLHKFFBB87CA,坡道平面,0,28.67
RPPSMLQLLHKFFBB97CA,坡道平面,0,28.67
RPPSMLQLLHKFFBB97CA,坡道平面,0,28.67
RPXOMLSJMHKFFBB48CA,坡道平面,950000,23.19
RPOPMLSJMHKFFBB67CA,坡道平面,0,23.19
RPQPMLSJMHKFFBB87CA,坡道平面,1100000,23.19
RPSPMLSJMHKFFBB08CA,坡道平面,1100000,26.48
RPSPMLSJMHKFFBB08CA,坡道平面,900000,23.19
RPTPMLSJMHKFFBB18CA,坡道平面,1150000,26.48
RPTPMLSJMHKFFBB18CA,坡道平面,1050000,26.48
RPUPMLSJMHKFFBB28CA,坡道平面,1300000,26.48
RPTQMLRJMHKFFBB18CA,坡道平面,0,
RPTQMLRJMHKFFBB18CA,坡道平面,0,
RPSRMLSJMHKFFBB28CA,坡道平面,1000000,23.19
RPTRMLSJMHKFFBB38CA,坡道平面,950000,23.19
RPURMLSJMHKFFBB48CA,坡道平面,1000000,23.19
RPVRMLSJMHKFFBB58CA,坡道平面,1100000,26.48
RPWRMLSJMHKFFBB68CA,坡道平面,1300000,26.48
RPWRMLSJMHKFFBB68CA,坡道平面,1300000,26.48
RPXRMLSJMHKFFBB78CA,坡道平面,1100000,26.48
RPXRMLSJMHKFFBB78CA,坡道平面,1000000,23.19
RPOSMLSJMHKFFBB97CA,坡道平面,0,23.19
RPOSMLSJMHKFFBB97CA,坡道平面,0,23.19
RPPSMLSJMHKFFBB08CA,坡道平面,950000,23.19
RPPSMLSJMHKFFBB08CA,坡道平面,950000,23.19
RPQSMLSJMHKFFBB18CA,坡道平面,1000000,23.19
RPQSMLSJMHKFFBB18CA,坡道平面,1000000,23.19
RPRSMLSJMHKFFBB28CA,坡道平面,1100000,23.19
RPRSMLSJMHKFFBB28CA,坡道平面,1100000,23.19
RPSSMLSJMHKFFBB38CA,坡道平面,1000000,23.19
RPSSMLSJMHKFFBB38CA,坡道平面,1000000,23.19
RPUSMLSJMHKFFBB58CA,坡道平面,1100000,26.48
RPUSMLSJMHKFFBB58CA,坡道平面,1100000,26.48
RPTPMLKKMHKFFBB47CA,坡道平面,850000,23.19
RPTPMLKKMHKFFBB47CA,坡道平面,1150000,26.48
RPVPMLKKMHKFFBB67CA,坡道平面,1200000,23.19
RPVPMLKKMHKFFBB67CA,坡道平面,1200000,23.19
RPWPMLKKMHKFFBB77CA,坡道平面,1100000,26.48
RPWPMLKKMHKFFBB77CA,坡道平面,1100000,26.48
RPXOMLKKMHKFFBB77CA,坡道平面,1250000,26.48
RPXOMLKKMHKFFBB77CA,坡道平面,1150000,26.48
RPPPMLKKMHKFFBB07CA,坡道平面,1050000,26.48
RPPPMLKKMHKFFBB07CA,坡道平面,1000000,23.19
RPQPMLKKMHKFFBB17CA,坡道平面,0,26.48
RPQPMLKKMHKFFBB17CA,坡道平面,0,23.19
RPPUMLLJMHKFFBB57CA,坡道平面,0,36.66
RPWOMLMJMHKFFBB77CA,坡道平面,0,
RPTOMLRJMHKFFBB97CA,坡道平面,1100000,26.48
RPVOMLRJMHKFFBB18CA,坡道平面,0,23.19
RPWOMLRJMHKFFBB28CA,坡道平面,0,26.48
RPXOMLRJMHKFFBB38CA,坡道平面,1200000,26.48
RPOPMLRJMHKFFBB57CA,坡道平面,1300000,26.48
RPPPMLRJMHKFFBB67CA,坡道平面,1150000,26.48
RPQPMLRJMHKFFBB77CA,坡道平面,1200000,26.48
RPRPMLRJMHKFFBB87CA,坡道平面,1200000,26.48
RPSPMLRJMHKFFBB97CA,坡道平面,1050000,26.48
RPTPMLRJMHKFFBB08CA,坡道平面,1100000,23.19
RPUPMLRJMHKFFBB18CA,坡道平面,1100000,23.19
RPVPMLRJMHKFFBB28CA,坡道平面,1000000,23.19
RPWPMLRJMHKFFBB38CA,坡道平面,1300000,26.48
RPOQMLRJMHKFFBB67CA,坡道平面,0,26.48
RPQQMLRJMHKFFBB87CA,坡道平面,1000000,23.19
RPRQMLRJMHKFFBB97CA,坡道平面,1200000,23.19
RPSOMLNKMHKFFBB57CA,坡道機械,0,23.48
RPOQMLKKMHKFFBB07CA,坡道平面,1100000,26.48
RPOQMLKKMHKFFBB07CA,坡道平面,1100000,26.48
RPPQMLKKMHKFFBB17CA,坡道平面,1100000,23.19
RPPQMLKKMHKFFBB17CA,坡道平面,1200000,26.48
RPSQMLKKMHKFFBB47CA,坡道平面,0,26.48
RPSQMLKKMHKFFBB47CA,坡道平面,0,26.48
RPTQMLKKMHKFFBB57CA,坡道平面,1000000,23.19
RPTQMLKKMHKFFBB57CA,坡道平面,1100000,26.48
RPUQMLKKMHKFFBB67CA,坡道平面,1200000,26.48
RPUQMLKKMHKFFBB67CA,坡道平面,1200000,26.48
RPVOMLOKMHKFFBB97CA,坡道機械,0,8.68
RPRQMLOKMHKFFBB77CA,其他,0,
RPROMLKMLHKFFAB17CA,坡道平面,0,
RPORMLLJMHKFFAB07CA,升降機械,0,6.92
RPUOMLLJMHKFFAB37CA,坡道機械,0,10.35
RPQOMLPKMHKFFAB47CA,坡道機械,0,10.00
RPSNMLMJMHKFFCL38CA,坡道平面,0,
RPQQMLKMLHKFFFL78CA,坡道機械,0,10.68
RPOOMLKKMHKFFGL38CA,坡道平面,0,
RPUNMLKMLHKFFGL98CA,坡道平面,0,
RPVNMLKMLHKFFGL09CA,坡道平面,0,
RPWNMLKMLHKFFGL56CA,坡道機械,0,
RPPOMLKMLHKFFGL58CA,坡道平面,0,
RPPOMLKMLHKFFGL58CA,坡道平面,0,
